trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
0,2025-08-21,Kathmandu,Car,16.93,486.07,9531,1,Cash,27.535199,85.340941,27.741825,85.557284,Sunny,Low
1,2025-08-07,Pokhara,Bike,9.58,1104.83,661,1,Card,27.868102,85.429994,27.867108,85.433109,Cloudy,Medium
2,2025-02-19,Lalitpur,Taxi,15.83,1512.5,1445,4,Digital,27.742247,85.584549,27.626653,85.214774,Rainy,High
3,2025-01-29,Bhaktapur,Car,14.66,1194.78,4263,3,Cash,27.971376,85.531571,27.715629,85.307372,Sunny,Low
4,2025-11-08,Biratnagar,Bike,27.38,272.35,55,2,Card,27.952561,85.460275,27.876148,85.673539,Cloudy,Medium
5,2025-09-19,Kathmandu,Taxi,11.93,411.01,4824,1,Digital,27.797955,85.651142,27.706178,85.569652,Rainy,High
6,2025-04-01,Pokhara,Car,14.51,1368.91,4008,2,Cash,27.599222,85.342763,27.847747,85.529641,Sunny,Low
7,2025-02-19,Lalitpur,Bike,13.6,1237.78,9164,4,Card,27.8827,85.69624,27.574561,85.589389,Cloudy,Medium
8,2025-05-22,Bhaktapur,Taxi,22.15,795.64,941,2,Digital,27.653816,85.273409,27.734485,85.289011,Rainy,High
9,2025-08-09,Biratnagar,Car,1.45,1278.68,6321,1,Cash,27.92127,85.601699,27.767909,85.332055,Sunny,Low
10,2025-07-21,Kathmandu,Bike,17.81,636.07,820,3,Card,27.822892,85.601424,27.522892,85.607877,Cloudy,Medium
11,2025-02-23,Pokhara,Taxi,8.83,1571.16,3506,1,Digital,27.50366,85.210655,27.954606,85.679612,Rainy,High
12,2025-04-06,Lalitpur,Car,7.2,1355.57,7361,2,Cash,27.768127,85.559635,27.704803,85.316175,Sunny,Low
13,2025-11-08,Bhaktapur,Bike,5.64,1529.98,4378,4,Card,27.808243,85.220845,27.677505,85.453722,Cloudy,Medium
14,2025-10-23,Biratnagar,Taxi,26.57,1176.57,9965,3,Digital,27.857967,85.656544,27.867874,85.353718,Rainy,High
15,2025-12-18,Kathmandu,Car,3.74,631.14,6448,1,Cash,27.76944,85.391713,27.684079,85.534753,Sunny,Low
16,2025-09-24,Pokhara,Bike,24.39,837.66,7563,1,Card,27.563323,85.640832,27.762041,85.332246,Cloudy,Medium
17,2025-12-14,Lalitpur,Taxi,15.48,290.29,5583,4,Digital,27.849441,85.428994,27.800972,85.226509,Rainy,High
18,2025-01-20,Bhaktapur,Car,5.0,1326.52,813,3,Cash,27.601274,85.661078,27.559065,85.588859,Sunny,Low
19,2025-08-07,Biratnagar,Bike,14.78,1318.17,1267,2,Card,27.680701,85.40231,27.74943,85.251728,Cloudy,Medium
20,2025-01-22,Kathmandu,Taxi,22.88,527.02,9213,1,Digital,27.878173,85.204859,27.80595,85.435091,Rainy,High
21,2025-06-24,Pokhara,Car,13.76,1091.66,3537,2,Cash,27.506413,85.668459,27.510432,85.236287,Sunny,Low
22,2025-03-23,Lalitpur,Bike,3.86,1245.05,7700,2,Card,27.972205,85.594895,27.98419,85.679813,Cloudy,Medium
23,2025-05-05,Bhaktapur,Taxi,16.92,421.26,2670,1,Digital,27.924312,85.609455,27.785371,85.281789,Rainy,High
24,2025-02-02,Biratnagar,Car,13.74,1519.96,8613,3,Cash,27.52306,85.60809,27.512122,85.563105,Sunny,Low
25,2025-07-20,Kathmandu,Bike,20.23,784.3,1751,1,Card,27.559204,85.246484,27.962887,85.441048,Cloudy,Medium
26,2025-06-11,Pokhara,Taxi,29.06,1363.9,9462,4,Digital,27.977465,85.301565,27.56094,85.203758,Rainy,High
27,2025-07-14,Lalitpur,Car,19.85,727.64,2679,3,Cash,27.717643,85.207366,27.871112,85.572943,Sunny,Low
28,2025-02-09,Bhaktapur,Bike,2.41,295.54,6008,2,Card,27.698188,85.58109,27.569065,85.435423,Cloudy,Medium
29,2025-11-14,Biratnagar,Taxi,28.26,100.35,2084,1,Digital,27.9885,85.6787,27.622176,85.593075,Rainy,High
30,2025-03-20,Kathmandu,Car,15.98,1056.56,7529,4,Cash,27.809288,85.295538,27.602523,85.358343,Sunny,Low
31,2025-08-15,Pokhara,Bike,13.99,492.34,5320,4,Card,27.674212,85.381065,27.933272,85.648951,Cloudy,Medium
32,2025-12-20,Lalitpur,Taxi,25.75,1357.55,8686,1,Digital,27.731168,85.346954,27.943743,85.618934,Rainy,High
33,2025-12-23,Bhaktapur,Car,24.41,916.9,9814,2,Cash,27.586038,85.489349,27.629389,85.68492,Sunny,Low
34,2025-07-02,Biratnagar,Bike,18.57,795.15,8757,3,Card,27.848434,85.581286,27.730704,85.499988,Cloudy,Medium
35,2025-10-14,Kathmandu,Taxi,26.71,1480.22,7839,4,Digital,27.637023,85.555808,27.818296,85.551872,Rainy,High
36,2025-03-24,Pokhara,Car,8.96,1186.99,2819,1,Cash,27.632414,85.33621,27.515031,85.401998,Sunny,Low
37,2025-06-05,Lalitpur,Bike,6.15,1058.13,640,1,Card,27.937769,85.580937,27.723305,85.258125,Cloudy,Medium
38,2025-04-23,Bhaktapur,Taxi,11.34,1525.94,5665,1,Digital,27.743406,85.404026,27.628407,85.640998,Rainy,High
39,2025-10-10,Biratnagar,Car,21.3,673.3,2020,2,Cash,27.856244,85.243213,27.573715,85.632425,Sunny,Low
40,2025-05-15,Kathmandu,Bike,30.44,983.34,8670,1,Card,27.881501,85.269404,27.682348,85.698935,Cloudy,Medium
41,2025-09-04,Pokhara,Taxi,26.8,1359.07,2051,3,Digital,27.843069,85.339549,27.871644,85.464318,Rainy,High
42,2025-10-23,Lalitpur,Car,10.17,360.05,626,3,Cash,27.725078,85.24181,27.591128,85.517108,Sunny,Low
43,2025-10-13,Bhaktapur,Bike,21.07,1277.12,1506,3,Card,27.931925,85.697189,27.996332,85.668396,Cloudy,Medium
44,2025-12-09,Biratnagar,Taxi,18.35,1294.54,6762,4,Digital,27.738048,85.26095,27.697544,85.220851,Rainy,High
45,2025-02-13,Kathmandu,Car,30.94,1526.11,9546,3,Cash,27.670545,85.672924,27.625446,85.380643,Sunny,Low
46,2025-09-02,Pokhara,Bike,10.01,1597.92,6379,2,Card,27.641925,85.697944,27.855482,85.504948,Cloudy,Medium
47,2025-09-03,Lalitpur,Taxi,4.26,644.55,8430,1,Digital,27.704972,85.279561,27.720724,85.21758,Rainy,High
48,2025-09-02,Bhaktapur,Car,24.03,1398.78,2818,1,Cash,27.800162,85.493724,27.587453,85.644174,Sunny,Low
49,2025-07-07,Biratnagar,Bike,7.47,1183.38,6033,4,Card,27.602781,85.692303,27.568948,85.254019,Cloudy,Medium
50,2025-01-31,Kathmandu,Taxi,4.39,224.79,7775,2,Digital,27.681787,85.547726,27.615518,85.433331,Rainy,High
51,2025-10-28,Pokhara,Car,13.03,883.99,1387,1,Cash,27.950687,85.293312,27.949983,85.291103,Sunny,Low
52,2025-04-14,Lalitpur,Bike,30.43,123.61,5021,2,Card,27.962408,85.281725,27.799761,85.620197,Cloudy,Medium
53,2025-08-25,Bhaktapur,Taxi,9.06,228.46,2376,3,Digital,27.699856,85.436458,27.958182,85.639696,Rainy,High
54,2025-10-21,Biratnagar,Car,18.59,522.92,2018,1,Cash,27.829489,85.590314,27.714639,85.595274,Sunny,Low
55,2025-02-09,Kathmandu,Bike,11.83,1118.23,7005,4,Card,27.966701,85.414626,27.893677,85.442684,Cloudy,Medium
56,2025-02-24,Pokhara,Taxi,17.31,113.34,1884,4,Digital,27.725282,85.205111,27.859803,85.369949,Rainy,High
57,2025-05-29,Lalitpur,Car,20.23,1374.72,2622,1,Cash,27.584388,85.593627,27.713118,85.424633,Sunny,Low
58,2025-12-02,Bhaktapur,Bike,28.07,217.59,8830,1,Card,27.585983,85.233741,27.727462,85.51984,Cloudy,Medium
59,2025-05-09,Biratnagar,Taxi,5.95,1384.09,3665,4,Digital,27.797122,85.383944,27.555822,85.229042,Rainy,High
60,2025-01-23,Kathmandu,Car,6.71,1169.22,9690,2,Cash,27.749947,85.315326,27.967146,85.509197,Sunny,Low
61,2025-02-22,Pokhara,Bike,20.07,579.99,6918,2,Card,27.721349,85.233295,27.533227,85.683383,Cloudy,Medium
62,2025-04-19,Lalitpur,Taxi,29.23,610.29,3949,3,Digital,27.972749,85.539189,27.539912,85.369961,Rainy,High
63,2025-05-26,Bhaktapur,Car,7.98,834.18,9920,2,Cash,27.713869,85.236939,27.878987,85.39267,Sunny,Low
64,2025-03-09,Biratnagar,Bike,6.91,495.0,4888,1,Card,27.532887,85.603922,27.868516,85.418109,Cloudy,Medium
65,2025-12-24,Kathmandu,Taxi,16.22,1458.95,4074,4,Digital,27.822476,85.356878,27.86345,85.319551,Rainy,High
66,2025-03-13,Pokhara,Car,12.93,960.04,4245,4,Cash,27.942831,85.455009,27.571802,85.334717,Sunny,Low
67,2025-08-02,Lalitpur,Bike,4.84,1568.77,3026,4,Card,27.821178,85.239655,27.745492,85.528552,Cloudy,Medium
68,2025-09-06,Bhaktapur,Taxi,23.62,1570.76,1144,2,Digital,27.7872,85.604621,27.5962,85.41223,Rainy,High
69,2025-04-02,Biratnagar,Car,10.67,809.11,7597,3,Cash,27.703523,85.698132,27.9368,85.266145,Sunny,Low
70,2025-10-09,Kathmandu,Bike,24.68,668.3,1755,4,Card,27.785945,85.647059,27.576932,85.428256,Cloudy,Medium
71,2025-08-23,Pokhara,Taxi,28.21,311.84,5403,3,Digital,27.522511,85.223379,27.753563,85.437812,Rainy,High
72,2025-07-17,Lalitpur,Car,12.93,1162.88,8641,2,Cash,27.565704,85.667386,27.76868,85.690719,Sunny,Low
73,2025-02-24,Bhaktapur,Bike,1.63,541.12,7432,1,Card,27.730371,85.402431,27.678712,85.249729,Cloudy,Medium
74,2025-11-27,Biratnagar,Taxi,30.73,310.42,8778,1,Digital,27.974556,85.581518,27.668256,85.35292,Rainy,High
75,2025-11-03,Kathmandu,Car,22.82,1397.78,5263,4,Cash,27.77705,85.681785,27.637298,85.431403,Sunny,Low
76,2025-03-09,Pokhara,Bike,1.97,277.44,3312,4,Card,27.516198,85.646519,27.500816,85.287069,Cloudy,Medium
77,2025-04-26,Lalitpur,Taxi,1.56,928.26,7584,1,Digital,27.560044,85.340174,27.747115,85.264172,Rainy,High
78,2025-03-22,Bhaktapur,Car,15.45,162.57,5330,2,Cash,27.903573,85.258492,27.741648,85.356898,Sunny,Low
79,2025-02-06,Biratnagar,Bike,30.72,449.46,930,2,Card,27.669802,85.51135,27.570186,85.257764,Cloudy,Medium
80,2025-07-29,Kathmandu,Taxi,18.95,471.25,182,2,Digital,27.921951,85.558367,27.811344,85.486962,Rainy,High
81,2025-03-31,Pokhara,Car,10.16,328.39,7401,2,Cash,27.758504,85.474776,27.893559,85.476926,Sunny,Low
82,2025-03-22,Lalitpur,Bike,6.94,1308.75,3553,1,Card,27.563195,85.41553,27.64774,85.397162,Cloudy,Medium
83,2025-11-10,Bhaktapur,Taxi,4.28,121.79,3676,2,Digital,27.759622,85.515425,27.980325,85.471613,Rainy,High
84,2025-11-21,Biratnagar,Car,27.98,1341.32,826,1,Cash,27.901383,85.636,27.973656,85.242496,Sunny,Low
85,2025-02-12,Kathmandu,Bike,19.99,1149.36,1594,3,Card,27.833202,85.285915,27.973984,85.595922,Cloudy,Medium
86,2025-10-14,Pokhara,Taxi,21.99,1163.93,1805,2,Digital,27.566949,85.645359,27.697009,85.238631,Rainy,High
87,2025-01-09,Lalitpur,Car,24.56,1491.0,3230,4,Cash,27.920817,85.549094,27.575853,85.354892,Sunny,Low
88,2025-11-30,Bhaktapur,Bike,3.65,1420.55,8387,4,Card,27.756261,85.569569,27.8397,85.494698,Cloudy,Medium
89,2025-04-06,Biratnagar,Taxi,19.95,1293.08,8402,2,Digital,27.609604,85.251508,27.608641,85.292816,Rainy,High
90,2025-08-04,Kathmandu,Car,28.53,255.11,9591,3,Cash,27.782466,85.59794,27.557752,85.624733,Sunny,Low
91,2025-02-27,Pokhara,Bike,9.25,1062.19,744,2,Card,27.759953,85.603068,27.774441,85.545855,Cloudy,Medium
92,2025-10-26,Lalitpur,Taxi,15.83,1039.82,3665,1,Digital,27.751087,85.469942,27.507474,85.676439,Rainy,High
93,2025-03-12,Bhaktapur,Car,1.18,779.04,3381,4,Cash,27.799279,85.401017,27.893152,85.529938,Sunny,Low
94,2025-02-20,Biratnagar,Bike,8.42,1434.07,960,4,Card,27.741085,85.498921,27.952861,85.698305,Cloudy,Medium
95,2025-05-21,Kathmandu,Taxi,30.16,445.94,2135,3,Digital,27.773703,85.659441,27.746221,85.385614,Rainy,High
96,2025-04-17,Pokhara,Car,19.46,354.17,1405,3,Cash,27.927708,85.302026,27.760721,85.407923,Sunny,Low
97,2025-05-24,Lalitpur,Bike,3.28,1397.32,7602,1,Card,27.938293,85.612407,27.695309,85.209692,Cloudy,Medium
98,2025-03-19,Bhaktapur,Taxi,27.39,239.25,5610,3,Digital,27.977031,85.396858,27.758754,85.380053,Rainy,High
99,2025-01-02,Biratnagar,Car,16.0,854.17,6898,4,Cash,27.971095,85.329763,27.793614,85.306704,Sunny,Low
