trip_id,trip_date,city,vehicle_type,distance_km,fare,driver_id,passenger_count,payment_method,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level
500000,2025-09-18,Kathmandu,Taxi,6.13,151.34,3654,2,Digital,27.582261,85.290709,27.747978,85.684874,Rainy,High
500001,2025-06-20,Pokhara,Car,25.15,275.23,9312,4,Cash,27.772978,85.513494,27.58411,85.237653,Sunny,Low
500002,2025-01-11,Lalitpur,Bike,18.33,587.83,7034,2,Card,27.89114,85.377109,27.565575,85.226213,Cloudy,Medium
500003,2025-03-20,Bhaktapur,Taxi,29.43,753.83,1635,3,Digital,27.901061,85.305508,27.584024,85.472433,Rainy,High
500004,2025-12-12,Biratnagar,Car,7.28,517.47,63,2,Cash,27.928257,85.609453,27.640931,85.364948,Sunny,Low
500005,2025-09-27,Kathmandu,Bike,12.0,1390.28,4588,4,Card,27.682484,85.546004,27.924779,85.527322,Cloudy,Medium
500006,2025-08-29,Pokhara,Taxi,25.24,1310.42,2229,3,Digital,27.927218,85.583229,27.783489,85.618167,Rainy,High
500007,2025-10-12,Lalitpur,Car,22.41,507.73,9403,1,Cash,27.897732,85.47706,27.841877,85.520952,Sunny,Low
500008,2025-03-06,Bhaktapur,Bike,22.59,137.33,3269,1,Card,27.594988,85.381067,27.775121,85.220839,Cloudy,Medium
500009,2025-04-07,Biratnagar,Taxi,10.4,1023.64,4320,2,Digital,27.560292,85.44055,27.756931,85.551641,Rainy,High
500010,2025-10-25,Kathmandu,Car,25.19,321.23,3141,2,Cash,27.653319,85.294625,27.732723,85.553115,Sunny,Low
500011,2025-12-17,Pokhara,Bike,4.24,1218.34,2800,1,Card,27.90425,85.443254,27.905382,85.603274,Cloudy,Medium
500012,2025-03-26,Lalitpur,Taxi,11.09,1423.82,6471,4,Digital,27.771807,85.530459,27.694947,85.58485,Rainy,High
500013,2025-07-05,Bhaktapur,Car,25.4,1310.12,915,1,Cash,27.554989,85.519656,27.547589,85.245071,Sunny,Low
500014,2025-04-23,Biratnagar,Bike,15.29,1521.45,5100,1,Card,27.877191,85.518941,27.635514,85.357958,Cloudy,Medium
500015,2025-09-02,Kathmandu,Taxi,16.74,325.9,5674,2,Digital,27.853003,85.460393,27.748502,85.521,Rainy,High
500016,2025-04-07,Pokhara,Car,30.1,1470.03,481,3,Cash,27.858597,85.506449,27.581408,85.54881,Sunny,Low
500017,2025-01-20,Lalitpur,Bike,19.7,1582.29,4806,1,Card,27.73168,85.27245,27.70193,85.392115,Cloudy,Medium
500018,2025-10-11,Bhaktapur,Taxi,16.27,805.07,7660,2,Digital,27.605212,85.224125,27.623531,85.455938,Rainy,High
500019,2025-02-07,Biratnagar,Car,17.4,163.98,8162,3,Cash,27.865228,85.249917,27.742403,85.572796,Sunny,Low
500020,2025-06-21,Kathmandu,Bike,1.42,1018.32,2854,2,Card,27.918305,85.551631,27.918727,85.63827,Cloudy,Medium
500021,2025-01-27,Pokhara,Taxi,19.86,1461.18,6578,3,Digital,27.925432,85.258589,27.536016,85.622355,Rainy,High
500022,2025-12-17,Lalitpur,Car,1.67,667.27,307,3,Cash,27.905846,85.6042,27.657737,85.499781,Sunny,Low
500023,2025-03-01,Bhaktapur,Bike,22.94,588.93,3009,4,Card,27.988451,85.473337,27.569243,85.353124,Cloudy,Medium
500024,2025-09-23,Biratnagar,Taxi,21.47,243.39,9440,4,Digital,27.581237,85.625135,27.825216,85.442248,Rainy,High
500025,2025-06-25,Kathmandu,Car,3.96,259.2,7490,4,Cash,27.977876,85.357485,27.760587,85.357755,Sunny,Low
500026,2025-01-03,Pokhara,Bike,2.99,184.29,8399,4,Card,27.696793,85.629842,27.906401,85.581884,Cloudy,Medium
500027,2025-09-30,Lalitpur,Taxi,16.23,1410.89,9346,4,Digital,27.731515,85.418071,27.634339,85.494844,Rainy,High
500028,2025-06-21,Bhaktapur,Car,6.82,638.74,1428,1,Cash,27.650677,85.681796,27.612632,85.626215,Sunny,Low
500029,2025-10-14,Biratnagar,Bike,22.59,1370.5,127,1,Card,27.774763,85.651064,27.58598,85.506365,Cloudy,Medium
500030,2025-04-26,Kathmandu,Taxi,13.93,202.86,5884,4,Digital,27.942217,85.687441,27.821434,85.457189,Rainy,High
500031,2025-11-24,Pokhara,Car,20.82,672.23,5907,3,Cash,27.615648,85.620286,27.756309,85.551707,Sunny,Low
500032,2025-11-02,Lalitpur,Bike,30.94,1593.03,1905,3,Card,27.712235,85.346179,27.613272,85.463017,Cloudy,Medium
500033,2025-12-20,Bhaktapur,Taxi,21.98,826.54,9541,3,Digital,27.570648,85.56934,27.84925,85.249749,Rainy,High
500034,2025-08-07,Biratnagar,Car,11.87,1266.73,1848,3,Cash,27.995862,85.613343,27.926689,85.213529,Sunny,Low
500035,2025-09-14,Kathmandu,Bike,30.46,990.66,1133,3,Card,27.640216,85.238649,27.787177,85.594404,Cloudy,Medium
500036,2025-05-28,Pokhara,Taxi,18.13,423.92,4528,1,Digital,27.684653,85.627216,27.929089,85.426459,Rainy,High
500037,2025-02-12,Lalitpur,Car,19.12,1562.44,4002,1,Cash,27.758875,85.287672,27.780801,85.308728,Sunny,Low
500038,2025-11-18,Bhaktapur,Bike,28.41,1179.37,6777,4,Card,27.859021,85.264568,27.933818,85.508246,Cloudy,Medium
500039,2025-11-12,Biratnagar,Taxi,28.46,1571.62,8225,1,Digital,27.500664,85.266667,27.820156,85.623927,Rainy,High
500040,2025-12-31,Kathmandu,Car,17.81,1017.38,3026,1,Cash,27.635054,85.678939,27.819745,85.688039,Sunny,Low
500041,2025-07-12,Pokhara,Bike,16.09,264.31,3635,3,Card,27.538711,85.223007,27.672803,85.368705,Cloudy,Medium
500042,2025-08-20,Lalitpur,Taxi,2.16,1103.11,8872,4,Digital,27.625033,85.239683,27.701587,85.285957,Rainy,High
500043,2025-12-08,Bhaktapur,Car,5.8,1009.76,5982,3,Cash,27.593215,85.28759,27.689972,85.688374,Sunny,Low
500044,2025-01-16,Biratnagar,Bike,3.55,306.9,3849,1,Card,27.748993,85.257706,27.907978,85.644995,Cloudy,Medium
500045,2025-05-12,Kathmandu,Taxi,21.78,380.61,731,2,Digital,27.991923,85.683134,27.760635,85.678743,Rainy,High
500046,2025-08-11,Pokhara,Car,9.46,1062.41,8203,2,Cash,27.839254,85.324762,27.591513,85.40484,Sunny,Low
500047,2025-01-13,Lalitpur,Bike,2.52,1492.99,3567,4,Card,27.737839,85.468003,27.704395,85.252997,Cloudy,Medium
500048,2025-11-21,Bhaktapur,Taxi,19.33,675.44,989,3,Digital,27.628844,85.601263,27.59729,85.38945,Rainy,High
500049,2025-02-09,Biratnagar,Car,16.8,999.6,5334,1,Cash,27.528656,85.320047,27.689719,85.608563,Sunny,Low
500050,2025-06-20,Kathmandu,Bike,17.54,931.76,1252,2,Card,27.821839,85.356694,27.79063,85.693082,Cloudy,Medium
500051,2025-03-08,Pokhara,Taxi,2.95,1593.82,8090,3,Digital,27.836264,85.26092,27.885855,85.621395,Rainy,High
500052,2025-11-03,Lalitpur,Car,25.61,1087.21,888,3,Cash,27.960769,85.511145,27.624793,85.688444,Sunny,Low
500053,2025-11-17,Bhaktapur,Bike,26.83,1188.33,760,1,Card,27.876165,85.671897,27.58846,85.309731,Cloudy,Medium
500054,2025-10-16,Biratnagar,Taxi,9.19,853.14,533,3,Digital,27.827437,85.416278,27.755355,85.574432,Rainy,High
500055,2025-06-27,Kathmandu,Car,28.3,841.89,6864,2,Cash,27.959917,85.651061,27.679722,85.59801,Sunny,Low
500056,2025-05-05,Pokhara,Bike,27.54,409.88,5660,3,Card,27.753328,85.552135,27.866622,85.35317,Cloudy,Medium
500057,2025-06-13,Lalitpur,Taxi,3.69,546.6,537,1,Digital,27.873722,85.358842,27.678971,85.542139,Rainy,High
500058,2025-08-22,Bhaktapur,Car,20.57,825.67,9255,1,Cash,27.948279,85.22997,27.807976,85.370311,Sunny,Low
500059,2025-01-22,Biratnagar,Bike,8.14,1279.47,880,2,Card,27.901966,85.534752,27.924248,85.663386,Cloudy,Medium
500060,2025-08-14,Kathmandu,Taxi,17.06,1266.22,461,2,Digital,27.977167,85.62549,27.954513,85.251035,Rainy,High
500061,2025-12-19,Pokhara,Car,4.65,436.59,3310,1,Cash,27.755076,85.55835,27.579486,85.65522,Sunny,Low
500062,2025-05-05,Lalitpur,Bike,18.32,1038.31,9015,1,Card,27.678683,85.500165,27.550598,85.447298,Cloudy,Medium
500063,2025-05-21,Bhaktapur,Taxi,25.28,972.13,5289,2,Digital,27.522448,85.514455,27.834481,85.697742,Rainy,High
500064,2025-06-09,Biratnagar,Car,24.3,496.95,4742,3,Cash,27.829601,85.490752,27.612034,85.354648,Sunny,Low
500065,2025-03-29,Kathmandu,Bike,22.63,124.43,9883,2,Card,27.561927,85.637406,27.658281,85.265216,Cloudy,Medium
500066,2025-04-09,Pokhara,Taxi,28.95,257.25,3541,2,Digital,27.784125,85.282686,27.708831,85.573336,Rainy,High
500067,2025-08-28,Lalitpur,Car,1.96,1520.02,5247,4,Cash,27.692912,85.333772,27.742689,85.512597,Sunny,Low
500068,2025-06-04,Bhaktapur,Bike,28.61,543.25,797,4,Card,27.861438,85.386027,27.990282,85.565746,Cloudy,Medium
500069,2025-02-18,Biratnagar,Taxi,26.08,805.77,2504,2,Digital,27.802703,85.421792,27.953459,85.362011,Rainy,High
500070,2025-06-16,Kathmandu,Car,6.97,1279.82,463,4,Cash,27.659026,85.495673,27.912675,85.558282,Sunny,Low
500071,2025-06-23,Pokhara,Bike,28.62,1347.16,8273,2,Card,27.636894,85.352895,27.932498,85.207268,Cloudy,Medium
500072,2025-12-25,Lalitpur,Taxi,10.61,169.04,5402,2,Digital,27.818661,85.457436,27.95863,85.395358,Rainy,High
500073,2025-02-06,Bhaktapur,Car,15.52,520.46,4091,1,Cash,27.868395,85.365169,27.593138,85.248881,Sunny,Low
500074,2025-04-22,Biratnagar,Bike,17.23,574.51,569,4,Card,27.866267,85.430865,27.802898,85.493772,Cloudy,Medium
500075,2025-06-18,Kathmandu,Taxi,12.47,1338.69,5277,2,Digital,27.9167,85.603115,27.849048,85.68591,Rainy,High
500076,2025-03-05,Pokhara,Car,9.01,487.33,6682,2,Cash,27.76789,85.593465,27.997673,85.618376,Sunny,Low
500077,2025-02-16,Lalitpur,Bike,26.34,460.85,9799,3,Card,27.89538,85.633487,27.716171,85.67218,Cloudy,Medium
500078,2025-04-25,Bhaktapur,Taxi,10.64,1544.8,4256,3,Digital,27.942016,85.695871,27.994645,85.5249,Rainy,High
500079,2025-02-12,Biratnagar,Car,10.61,991.6,1604,2,Cash,27.504685,85.339984,27.562427,85.320816,Sunny,Low
